"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"8600000US79744","ZCTA5 79744","1362","367","null","null",
"8600000US79745","ZCTA5 79745","6783","253","null","null",
"8600000US79748","ZCTA5 79748","277","197","null","null",
"8600000US79749","ZCTA5 79749","492","183","null","null",
"8600000US79752","ZCTA5 79752","2415","207","null","null",
"8600000US79754","ZCTA5 79754","117","62","null","null",
"8600000US79755","ZCTA5 79755","103","62","null","null",
"8600000US79756","ZCTA5 79756","9576","265","null","null",
"8600000US79758","ZCTA5 79758","3425","787","null","null",
"8600000US79759","ZCTA5 79759","0","14","null","null",
"8600000US79761","ZCTA5 79761","33955","2402","null","null",
"8600000US79762","ZCTA5 79762","45474","2403","null","null",
"8600000US79763","ZCTA5 79763","36688","2313","null","null",
"8600000US79764","ZCTA5 79764","22519","1663","null","null",
"8600000US79765","ZCTA5 79765","17017","1610","null","null",
"8600000US79766","ZCTA5 79766","7676","1349","null","null",
"8600000US79770","ZCTA5 79770","0","14","null","null",
"8600000US79772","ZCTA5 79772","14265","404","null","null",
"8600000US79777","ZCTA5 79777","174","90","null","null",
"8600000US79778","ZCTA5 79778","1115","204","null","null",
"8600000US79780","ZCTA5 79780","127","69","null","null",
"8600000US79781","ZCTA5 79781","267","160","null","null",
"8600000US79782","ZCTA5 79782","4304","267","null","null",
"8600000US79783","ZCTA5 79783","279","110","null","null",
"8600000US79785","ZCTA5 79785","125","120","null","null",
"8600000US79788","ZCTA5 79788","913","299","null","null",
"8600000US79789","ZCTA5 79789","1023","247","null","null",
"8600000US79821","ZCTA5 79821","7044","455","null","null",
"8600000US79830","ZCTA5 79830","7956","301","null","null",
"8600000US79831","ZCTA5 79831","0","14","null","null",
"8600000US79834","ZCTA5 79834","202","101","null","null",
"8600000US79835","ZCTA5 79835","11171","1302","null","null",
"8600000US79836","ZCTA5 79836","5804","749","null","null",
"8600000US79837","ZCTA5 79837","249","144","null","null",
"8600000US79838","ZCTA5 79838","4872","657","null","null",
"8600000US79839","ZCTA5 79839","2182","351","null","null",
"8600000US79842","ZCTA5 79842","397","166","null","null",
"8600000US79843","ZCTA5 79843","2457","186","null","null",
"8600000US79845","ZCTA5 79845","4317","182","null","null",
"8600000US79846","ZCTA5 79846","23","41","null","null",
"8600000US79847","ZCTA5 79847","90","106","null","null",
"8600000US79848","ZCTA5 79848","835","290","null","null",
"8600000US79849","ZCTA5 79849","11605","684","null","null",
"8600000US79851","ZCTA5 79851","1689","316","null","null",
"8600000US79852","ZCTA5 79852","676","203","null","null",
"8600000US79853","ZCTA5 79853","2282","383","null","null",
"8600000US79854","ZCTA5 79854","175","258","null","null",
"8600000US79855","ZCTA5 79855","2108","107","null","null",
"8600000US79901","ZCTA5 79901","8821","917","null","null",
"8600000US79902","ZCTA5 79902","20752","1638","null","null",
"8600000US79903","ZCTA5 79903","15422","1384","null","null",
"8600000US79904","ZCTA5 79904","33084","2411","null","null",
"8600000US79905","ZCTA5 79905","22767","1882","null","null",
"8600000US79906","ZCTA5 79906","3452","492","null","null",
"8600000US79907","ZCTA5 79907","51208","3308","null","null",
"8600000US79908","ZCTA5 79908","6351","780","null","null",
"8600000US79911","ZCTA5 79911","5905","1435","null","null",
"8600000US79912","ZCTA5 79912","79861","3516","null","null",
"8600000US79915","ZCTA5 79915","36797","2180","null","null",
"8600000US79916","ZCTA5 79916","4238","531","null","null",
"8600000US79920","ZCTA5 79920","9","5","null","null",
"8600000US79922","ZCTA5 79922","7890","827","null","null",
"8600000US79924","ZCTA5 79924","59816","2731","null","null",
"8600000US79925","ZCTA5 79925","39868","2700","null","null",
"8600000US79927","ZCTA5 79927","42221","1896","null","null",
"8600000US79928","ZCTA5 79928","62344","3207","null","null",
"8600000US79930","ZCTA5 79930","28091","2713","null","null",
"8600000US79932","ZCTA5 79932","28893","1873","null","null",
"8600000US79934","ZCTA5 79934","26360","1761","null","null",
"8600000US79935","ZCTA5 79935","18546","2386","null","null",
"8600000US79936","ZCTA5 79936","108668","4512","null","null",
"8600000US79938","ZCTA5 79938","83326","4259","null","null",
"8600000US79942","ZCTA5 79942","0","14","null","null",
"8600000US88063","ZCTA5 88063","13400","1162","null","null",
"8600000US88220","ZCTA5 88220","37269","899","null","null",
"8600000US88430","ZCTA5 88430","86","64","null","null",
